    0.0074  -52.9040
    0.0148  -52.9043
    0.0221  -52.9046
    0.0295  -52.9051
    0.0369  -52.9056
    0.0443  -52.9062
    0.0517  -52.9072
    0.0591  -52.9082
    0.0665  -52.9095
    0.0738  -52.9107
    0.0812  -52.9121
    0.0886  -52.9137
    0.0960  -52.9154
    0.1034  -52.9172
    0.1108  -52.9190
    0.1182  -52.9207
    0.1255  -52.9228
    0.1329  -52.9250
    0.1403  -52.9273
    0.1477  -52.9296
    0.1551  -52.9321
    0.1624  -52.9347
    0.1698  -52.9373
    0.1772  -52.9400
    0.1846  -52.9426
    0.1920  -52.9454
    0.1994  -52.9483
    0.2068  -52.9510
    0.2142  -52.9539
    0.2215  -52.9568
    0.2289  -52.9596
    0.2363  -52.9626
    0.2437  -52.9655
    0.2511  -52.9626
    0.2585  -52.9590
    0.2659  -52.9555
    0.2732  -52.9520
    0.2806  -52.9485
    0.2880  -52.9453
    0.2954  -52.9420
    0.3028  -52.9388
    0.3101  -52.9355
    0.3175  -52.9325
    0.3249  -52.9293
    0.3323  -52.9261
    0.3397  -52.9232
    0.3471  -52.9203
    0.3545  -52.9175
    0.3619  -52.9146
    0.3692  -52.9122
    0.3766  -52.9097
    0.3840  -52.9076
    0.3914  -52.9055
    0.3988  -52.9038
    0.4062  -52.9019
    0.4135  -52.9002
    0.4209  -52.8986
    0.4283  -52.8972
    0.4357  -52.8958
    0.4431  -52.8946
    0.4504  -52.8936
    0.4578  -52.8929
    0.4652  -52.8922
    0.4726  -52.8918
    0.4800  -52.8914
    0.4874  -52.8911
    0.4947  -52.8915
    0.5021  -52.8922
    0.5094  -52.8931
    0.5168  -52.8941
    0.5241  -52.8948
    0.5315  -52.8948
    0.5389  -52.8947
    0.5462  -52.8949
    0.5535  -52.8950
    0.5609  -52.8954
    0.5683  -52.8957
    0.5756  -52.8960
    0.5829  -52.8963
    0.5903  -52.8967
    0.5977  -52.8973
    0.6050  -52.8977
    0.6123  -52.8982
    0.6197  -52.8985
    0.6271  -52.8990
    0.6344  -52.8994
    0.6417  -52.9000
    0.6491  -52.9004
    0.6565  -52.9008
    0.6638  -52.9012
    0.6711  -52.9016
    0.6785  -52.9020
    0.6859  -52.9024
    0.6932  -52.9027
    0.7005  -52.9032
    0.7079  -52.9036
    0.7153  -52.9039
    0.7226  -52.9047
    0.7299  -52.9048
    0.7373  -52.9051
    0.7447  -52.9054
    0.7520  -52.9057
    0.7594  -52.9061
    0.7667  -52.9063
    0.7741  -52.9066
    0.7814  -52.9067
    0.7888  -52.9069
    0.7961  -52.9070
    0.8035  -52.9063
    0.8108  -52.9054
    0.8182  -52.9046
    0.8255  -52.9041
    0.8329  -52.9044
    0.8402  -52.9044
    0.8474  -52.9040
    0.8547  -52.9040
    0.8620  -52.9040
    0.8692  -52.9040
    0.8765  -52.9039
    0.8837  -52.9038
    0.8910  -52.9036
    0.8983  -52.9036
    0.9055  -52.9033
    0.9128  -52.9033
    0.9201  -52.9034
    0.9273  -52.9034
    0.9346  -52.9033
    0.9419  -52.9034
    0.9491  -52.9034
    0.9564  -52.9036
    0.9637  -52.9035
    0.9709  -52.9035
    0.9782  -52.9035
    0.9855  -52.9035
    0.9927  -52.9035
    1.0000  -52.9034
 
    0.0000  -52.8316
    0.0074  -52.8316
    0.0148  -52.8315
    0.0221  -52.8314
    0.0295  -52.8314
    0.0369  -52.8310
